20,"altta yok üstte yok",3
21,"afi",2
21,"ampul",4
21,"beðenilmesini",2
21,"baþýndan aþkýn olmak",6
21,"bayrakçý",4
21,"bandýrmak",6
21,"aðdalanmýþ",1
21,"aþýr",2
21,"baðýldak",6
21,"beygir",7
21,"azar",1
21,"balyos",7
21,"açýk hece",1
21,"afiþ",4
21,"açýk kabuk",1
21,"ayaküzeri",6
21,"ayrýksý ay",7
21,"anýmsama",7
21,"baþlangýç",5
21,"baþlangýç",3
21,"banyo",2
21,"alavereci",5
21,"asalakbilim",2
21,"balýk sütü",6
21,"azledilmesi",7
21,"avane",1
21,"bale",4
21,"amerikalý",7
21,"ayaktaþlýk",6
21,"ayrý cinsten",4
21,"baðlantý ünsüzü",3
21,"akça pakça",5
21,"arada kaynamak",2
21,"beterin beteri var",5
21,"adaklanmak",7
21,"ana toplardamar",3
21,"alýþveriþ",7
21,"alacakmýsýn",2
21,"açýným",4
21,"avýngu",7
22,"arsun",3
22,"anlaþmaya",4
22,"amfibi harekat",3
22,"ansefal",1
22,"baðýþlatma",2
22,"beþ altý",4
22,"alt alta üst üste",2
22,"aet",3
22,"bayrakçý",4
22,"azma",5
22,"acze düþmek",7
22,"beygir",7
22,"benliðinden çýkmak",3
22,"bal",7
22,"açkýlanma",3
22,"aðlama",7
22,"akdiken",1
22,"antisemit",1
22,"aromatik",5
22,"afiþ",1
22,"adamcasýna",6
22,"adamcasýna",7
22,"belgelendirmek",5
22,"afiyetle",7
22,"baþuzman",2
22,"aktarmacý",1
22,"adamakýllý",3
22,"altýndan kalkmak",4
22,"baklamsý",2
22,"aðzýna koymamak",5
22,"belirme",1
22,"aþývurmak",5
22,"barbakan",6
22,"belgegeçer",7
22,"afallatma",3
22,"bakla kýrý",1
22,"açýklaþtýrma",5
22,"açýk toplum",3
22,"aksatma",5
22,"alçýlanmak",2
22,"arkeoloji",4
22,"baþýnýeðmek",1
22,"ayarlý",1
22,"bazende",3
22,"aðýrlanma",3
22,"betili sanat",1
22,"beklenmek",4
22,"bengileþme",2
22,"besmele",2
22,"antikacýlýk",5
22,"aklýný kaçýrmak",1
22,"ahibba",3
22,"anaca",3
22,"baþ baþa kalmak",6
22,"apenin yarýmadasý",2
23,"afi",1
23,"abin",3
23,"bakým yurdu",3
23,"adýmýný attýrmamak",2
23,"bayýlttýrmak",6
23,"altun",4
23,"ansefal",3
23,"aftaka",7
23,"avcý uçaðý",7
23,"aðlayýþ",3
23,"basuç",5
23,"baruthane",5
23,"aç acýna",5
23,"beðenme",4
23,"açýk liman",4
23,"belgilemek",7
23,"bazýlarý",7
23,"akgünlük",6
23,"antimadde",2
23,"addetmek",5
23,"argaçlamak",3
23,"belleðini yitirmek",7
23,"arkabahçe",6
23,"ahir zaman",5
23,"baðýtlý",6
23,"balyos",6
23,"baydan",5
23,"avlamak",5
23,"ara sokak",3
23,"akbaþ",6
23,"balkarca",6
23,"aðýrkanlý",5
23,"baþtabip",2
23,"andýz",2
23,"algur",5
23,"allak bullak etmek",1
23,"almancý",2
23,"aðzýnýn tadýný bilmek",1
23,"alternatör",7
23,"batuga",7
23,"baþ yapmak",4
23,"belirsizlik",1
23,"battal edilmek",2
23,"beyin üçgeni",1
23,"at sineði",5
23,"ateþ püskürmek",1
23,"aramakla bulunmaz",4
23,"aþiret",1
23,"aðýt yakmak",3
23,"baðýrýþ çaðýrýþ",7
23,"ataman",7
23,"baðlatmak",3
23,"akýcý ünsüz",6
23,"bahtiyarlýk",4
23,"arazi topoðrafý",2
23,"adalet sarayý",5
23,"altýn kaplama",2
23,"bacaðýn",7
23,"belli",6
23,"besteli",3
24,"analý",6
24,"afsuncuya",3
24,"aðýr iþitmek",2
24,"ansefal",7
24,"beyin kanamasý",1
24,"astrolog",6
24,"açkýlanma",3
24,"berber",4
24,"beli çökmek",3
24,"aytýþan",2
24,"baðatur",4
24,"ati",1
24,"ayartma",5
24,"azot",4
24,"aðýr kaçmak",6
24,"balkarca",7
24,"baþsýz",3
24,"ayýt",4
24,"alakasýzlýk",1
24,"baðlayýcý ünlü",1
24,"aðaçkesen",7
24,"amfibyumlar",5
24,"abazan kalmak",6
24,"askýya çýkarmak",7
24,"baþtabip",3
24,"ayazlýk",2
24,"bankaya yatýrmak",3
24,"bankaya yatýrmak",7
24,"ayak takýmý",3
24,"akyaprak",4
24,"ant verdirmek",1
24,"alk",6
24,"asi",2
24,"barmak",5
24,"beslek",2
24,"barkod",3
24,"açgözlülük",3
24,"avukat",4
24,"badiye",3
24,"bakýþýmlý",2
24,"altýgen",6
24,"berkin",4
24,"aðzýndan düþmemek",1
24,"amerikalý",2
24,"baðýllýk",1
24,"belalar mübareði",5
24,"açýk þehir",1
24,"banyo havlusu",3
24,"belki",6
24,"azit",5
24,"aklýevvel",6
24,"aðzý burnu yerinde",3
24,"altes",1
24,"abazan",3
24,"adamlýksýz",1
25,"al gülüm ver gülüm",7
25,"aria",5
25,"anlaþmaya",3
25,"açkýyapýlmak",3
25,"akýl var",7
25,"ablaklýk",7
25,"belgin",1
25,"anýþtýrmak",6
25,"akçalamak",4
25,"aklýný takmak",4
25,"ata et",5
25,"asal sayý",5
25,"aþ erme",7
25,"aze",5
25,"benliðinden çýkmak",2
25,"baþgöz etmek",5
25,"ankara keçisi",5
25,"baþyargýcý",1
25,"barutçuluk",7
25,"aðrýsýz",5
25,"aklan",7
25,"afallamak",7
25,"afis",3
25,"açýklýkla",7
25,"açýklýkla",5
25,"abazan kalmak",5
25,"adapte olmak",1
25,"ayrýksý ay",6
25,"baþtabip",2
25,"acýbadem þerbeti",6
25,"badema",3
25,"anýmsama",3
25,"alkýþlamak",4
25,"aktarmasýz",1
25,"banyo",5
25,"azalmak",4
25,"aðzýna sakýz olmak",5
25,"aþýndýrmak",5
25,"benekleþmek",3
25,"balýk çorbasý",2
25,"akla gelmedik",4
25,"antropozoik",6
25,"aksatma",6
25,"asbest yünü",6
25,"aglütinin",7
25,"belirlenme",6
25,"bela çýkarmak",6
25,"akkarýncalar",3
25,"baþparmak",5
25,"balmumu",1
25,"benzetlemeli",6
25,"baðkesen",4
25,"bengileþme",7
25,"bahtiyarlýk",7
25,"aðlatmak",4
25,"baþüstü",4
25,"adamlýksýz",6
25,"bakanlýðý",2
26,"baðlý kalmak",3
26,"benzi kül gibi olmak",3
26,"araþtýrýlmasý",7
26,"aðza koyacak bir þey",7
26,"belleten",5
26,"belleten",5
26,"avcý uçaðý",7
26,"aradan",2
26,"balat",1
26,"aç acýna",6
26,"aktivite",1
26,"batu",4
26,"akþaman",5
26,"baksý",4
26,"akson",2
26,"avrupa arý kuþu",7
26,"antisemit",6
26,"acarkan",3
26,"bela kesilmek",1
26,"az deðil",3
26,"araklayýcý",6
26,"babasýnýn oðlu",7
26,"ayaküzeri",1
26,"aþ ermek",2
26,"baðlama",5
26,"bastonlu",5
26,"azaltmalar",5
26,"alfaterapi",5
26,"baþlangýç",6
26,"bengisu",6
26,"allak bullak etmek",1
26,"almancý",4
26,"abakýymýþ",3
26,"aktarmasýz",4
26,"bazitli mantarlar",4
26,"alavereci",5
26,"betül",4
26,"aman dilemek",4
26,"algýlanmak",5
26,"açýktan",1
26,"azledilmesi",1
26,"akçakesme",7
26,"asarýatika",6
26,"bançolaþma",1
26,"arkeoloji",7
26,"belirlenme",4
26,"aðzýndan düþmemek",2
26,"aksi halde",3
26,"bahai",3
26,"ayrý cinsten",7
26,"açýk çek",6
26,"akça pakça",1
26,"adalet",2
26,"atlý kovalarcasýna",2
26,"acembuselik",5
26,"adlandýrýlma",5
26,"adlandýrýlma",6
26,"aç açýk kalmak",3
26,"baþ üstüne",6
26,"aklýevvel",1
26,"ayaklýk",5
26,"azmanlaþma",1
26,"ahibba",6
26,"asturca",7
26,"baþýný kurtarmak",5
26,"aðý otu",7
26,"anaca",3
26,"açýným",7
27,"bas bariton",3
27,"acz içinde olmak",4
27,"barizleþme",4
27,"bakýþý",6
27,"aklama belgesi",7
27,"aldanç",4
27,"altýncý",2
27,"bahis",4
27,"bereketli",7
27,"belgin",3
27,"anlýk",7
27,"artýrma",1
27,"beþ altý",7
27,"baðýrarak",5
27,"baruthane",2
27,"alamerikan",2
27,"baðlamsal anlam",1
27,"aþ erme",6
27,"avangart",1
27,"atölye",5
27,"baþýna kakmak",7
27,"androsefal",4
27,"avare olmak",6
27,"aile saadeti",2
27,"beduh",3
27,"alakalandýrma",1
27,"açýk yüreklilik",1
27,"afis",7
27,"acyocu",6
27,"acyocu",6
27,"azametli",7
27,"abazan kalmak",7
27,"ayaküzeri",4
27,"ayrýksý ay",6
27,"andýz",4
27,"aþamcak",1
27,"aðýþ",6
27,"adamakýllý",3
27,"bandajlatmak",7
27,"amebosit",2
27,"alkýþlamak",2
27,"alavereci",3
27,"batuga",3
27,"beslenmesini",2
27,"benimseyemeyen",1
27,"abdala malum olur",5
27,"azoik",4
27,"açýk iþletme",7
27,"ad durumu",3
27,"anlamadým",5
27,"absorbe",6
27,"aslan kesilmek",7
27,"atmaca",2
27,"alakasýz",3
27,"belalar mübareði",7
27,"ayrý cinsten",4
27,"bazende",3
27,"baðlarý",7
27,"ahkam yürütmek",4
27,"baðkesen",4
27,"anasýzlýk",6
27,"akliye",3
27,"asyalý",4
27,"bakýr sülfat",5
27,"balýk tabaðý",5
27,"beselemek",7
27,"artezyen kuyusu",1
27,"balýkçý",7
27,"banliyö",5
27,"avutulma",3
27,"ada tavþaný",6
27,"baþlanýlmak",4
28,"baðlý kalmak",1
28,"barýþlandýrýna",5
28,"bal mumu gibi erimek",1
28,"aranje",1
28,"aradan",6
28,"baþýndan aþkýn olmak",5
28,"aðýzlama",1
28,"anaforculuk",6
28,"analitik kimya",5
28,"baþsýzlýk",4
28,"baþmüþavir",4
28,"baþýna kakmak",3
28,"algýlayýcý",5
28,"beli bükülmek",3
28,"arife günü",4
28,"barok",2
28,"androsefal",7
28,"benzincilik",5
28,"aðrýsýz",1
28,"artýrým",7
28,"abýþka",6
28,"bahsý",1
28,"algýlamak",1
28,"açýk kabuk",7
28,"bayuk",2
28,"aslan gibi",4
28,"bedenli",6
28,"bedenli",6
28,"atom çekirdeði",3
28,"bartýk",4
28,"amfibyumlar",4
28,"beti",2
28,"bellembeç",7
28,"anýrmasýnýsaðlamak",7
28,"altýndan kalkmak",1
28,"afiþe",6
28,"altýlýk",4
28,"adaletten",2
28,"akla gelmedik",1
28,"baþ yapmak",7
28,"avukat",4
28,"aval aval",1
28,"baþgarson",3
28,"bediileþme",7
28,"astarlanma",2
28,"ay evi",4
28,"baþbuð",4
28,"aksi halde",5
28,"baðlantý ünsüzü",5
28,"anlayýþlý",5
28,"baðlarý",5
28,"baytar",1
28,"anasýzlýk",7
28,"bestecinin",6
28,"aitlik",2
28,"aklýevvel",6
28,"basiret",5
28,"barbut",2
28,"aðzý burnu yerinde",4
28,"adý batasý",6
28,"aðzýndan",6
28,"bence",2
28,"banliyö",7
28,"aküpunktür",7
29,"balgümeci",5
29,"amerikanvari",7
29,"arter",5
29,"basmaca",6
29,"bahis",5
29,"alavandalý",2
29,"aþýr",3
29,"aðým",4
29,"aðým",4
29,"beðenme",3
29,"arpalýk",3
29,"belleðini yitirmek",1
29,"abýkan",5
29,"amaçlanma",2
29,"baþa çýkmak",6
29,"ana kara",3
29,"beduh",4
29,"beþparalýk etmek",6
29,"acýçektirmek",4
29,"aktan kara kalktý mý",7
29,"baþuzman",4
29,"alçak gönüllü",5
29,"ay örümceði",1
29,"ayak takýmý",2
29,"abakýymýþ",3
29,"aþývurmak",1
29,"berber dükkaný",2
29,"arsýzlýk etmek",3
29,"arka çýkmak",6
29,"beslenmesini",5
29,"atom reaktörü",2
29,"beyin üçgeni",2
29,"asesbaþý",4
29,"asesbaþý",6
29,"besinli",1
29,"aðdacý",2
29,"askerlere",4
29,"atmaca",2
29,"aksýrtmak",7
29,"baskýlýk",2
29,"beslenme bozukluðu",4
29,"anlayýþlý",5
29,"baðýrýþ çaðýrýþ",3
29,"anonim þirket",7
29,"baytar",4
29,"akaju",4
29,"adaklý",7
29,"bahtiyarlýk",2
29,"ayaklýk",5
29,"beselemek",4
29,"antikacýlýk",6
29,"asturca",2
29,"banliyö",7
29,"aynalý",6
29,"baklalýk",3
29,"akranlýk",1
29,"baþköþeye kurulmak",3
29,"adamlýksýz",2
30,"bas bariton",1
30,"benzi kül gibi olmak",1
30,"aklama belgesi",3
30,"aðzýbozuk",7
30,"becerili",2
30,"baþvurma",5
30,"anýþtýrmak",2
30,"amonyum karbonat",4
30,"aplike",4
30,"beþ altý",1
30,"asal sayý",3
30,"benibeþer",5
30,"analitik kimya",5
30,"avangart",2
30,"aðýtlama",6
30,"amonyaklamak",2
30,"aktan",3
30,"avrupa arý kuþu",6
30,"anlaþmazlýklarbelirir",7
30,"asýntý",6
30,"beyhudelik",5
30,"bayaðýlaþtýrma",4
30,"beduh",1
30,"aðýr kaçmak",3
30,"açýk kabuk",6
30,"ahlakýyat",7
30,"apreci",1
30,"aþaðýlý yukarýlý",1
30,"az deðil",1
30,"amfibyumlar",2
30,"aðýrkanlý",5
30,"baþtabip",7
30,"belgeler",3
30,"badire",6
30,"ayarý bozuk",4
30,"belenme",1
30,"barmak",7
30,"balýk adam",6
30,"afallatma",5
30,"belirsizlik",4
30,"andaval",5
30,"adileþme",7
30,"baþýndan korkmak",1
30,"anlamadým",2
30,"ayak izi",7
30,"bahai",6
30,"barograf",2
30,"afallaþma",2
30,"açýk öðretim",5
30,"baytar",1
30,"antibiyotik tedavisi",6
30,"baltayý taþa vurmak",3
30,"basýnçölçüm",7
30,"baþefendi",5
30,"baðýþlanma",2
30,"amcasýnýn",6
30,"araya soðukluk girmek",3
30,"alýp vereceði olmamak",7
30,"anýz bozmak",4
30,"banliyö",2
30,"aldatýlmaz",4
30,"benzetçi",4
31,"atlama beygiri",6
31,"bakýþý",3
31,"anaçlýk",7
31,"aldanç",5
31,"altun",1
31,"ayrýç",2
31,"anadolulu",6
31,"apaydýnlýk",1
31,"azma",6
31,"aklý selim",4
31,"akgünlük",3
31,"argaçlamak",2
31,"baþmakçýlýk",4
31,"alicenaplýk",2
31,"anlaþýlmasý",7
31,"ahdi",2
31,"araklayýcý",5
31,"adýyakþý",7
31,"ahýrlamak",5
31,"baðlama",7
31,"akþam yeli",5
31,"bedhah",4
31,"ayrýnç",4
31,"afallatma",5
31,"benzi uçmak",1
31,"avukat",3
31,"adçekimi",6
31,"bayýr aþaðý",5
31,"alaca bulaca",2
31,"bayraktarlýðýný yapmak",7
31,"aslan kesilmek",4
31,"baþýnýalýp gitmek",1
31,"balyoz gibi",4
31,"bahai",1
31,"baþtýnki",2
31,"baytar",3
31,"anasýzlýk",1
31,"akliye",5
31,"acembuselik",6
31,"adaklanmak",1
31,"bazen",5
31,"aklýný kaçýrmak",3
31,"artezyen kuyusu",2
31,"arýlaþmak",4
31,"açýnma",3
31,"allamak",1
31,"batmaz",1
31,"aðlaþmak",7
32,"belleten",6
32,"ayakaltýna almak",2
32,"bergilik",3
32,"asap",6
32,"altýncý",5
32,"arzulamak",7
32,"becerili",2
32,"art arda",2
32,"beyin kanamasý",5
32,"bademli",6
32,"aðdalanmýþ",5
32,"akseptans",5
32,"acze düþmek",1
32,"benliðinden çýkmak",6
32,"baþmisafir",7
32,"baþýna kakmak",5
32,"bazýlarý",3
32,"aptallýk",5
32,"beli bükülmek",5
32,"belleðini yitirmek",4
32,"alesta beklemek",3
32,"basket",3
32,"baþmakçýlýk",5
32,"akdiken",1
32,"bedihi",1
32,"anlaþmazlýklarbelirir",2
32,"bayram alayý",6
32,"ayýt",6
32,"az deðil",6
32,"berkitmek",7
32,"adalete teslim etmek",2
32,"avans",3
32,"afiþe",7
32,"allak bullak etmek",6
32,"aðzýna koymamak",4
32,"altlý üstlü",3
32,"beril",5
32,"beril",6
32,"akyaprak",1
32,"algýlanmak",1
32,"baþtýn",5
32,"aþýcýlýk",7
32,"balýk adam",4
32,"bakla kýrý",7
32,"arkeolog",6
32,"avukat",1
32,"aritmik",1
32,"aritmik",3
32,"barkan",7
32,"baþýnýalýp gitmek",3
32,"aðzýndan düþmemek",4
32,"alakasýz",2
32,"alüminyum taþý",5
32,"aðdalaþmak",4
32,"aksýrtmak",4
32,"accelerando",6
32,"basýnçölçüm",3
32,"amerika bademi",6
32,"aðaççýlýk",2
32,"abazan",4
32,"bakmamak",4
32,"atýlðan",4
32,"atýlðan",3
32,"baþüstü",2
32,"beyni karýncalanmak",5
33,"alýngan",2
33,"arsun",2
33,"anlaþmaya",6
33,"ateþ gecesi",1
33,"aðýr iþitmek",4
33,"ayrýç",1
33,"bademli",1
33,"baruthane",3
33,"ata et",7
33,"ata et",7
33,"azma",2
33,"beyazlaþtýrmak",1
33,"aygýn baygýn",6
33,"aygýn baygýn",5
33,"atölye",5
33,"astrolog",2
33,"baþgöz etmek",3
33,"aðýrlýk basmak",2
33,"baþyargýcý",2
33,"barutçuluk",3
33,"ati",7
33,"arkuz",7
33,"ahdi",1
33,"açýk hece",6
33,"az deðil",3
33,"bellembeç",6
33,"astýrma",5
33,"balýk tutmak",3
33,"aceleten",5
33,"arzulama",4
33,"abakýymýþ",3
33,"aplikasyon",2
33,"acimik",3
33,"akla gelmedik",7
33,"alçýcý",5
33,"belitlenebilirlik",6
33,"açýk toplum",2
33,"beþerleme",1
33,"akar",3
33,"balmumu",5
33,"aðýr çekmek",3
33,"aritmetiði",7
33,"bestecinin",6
33,"basiret",6
33,"betondan",2
33,"amcasýnýn",7
33,"baþ baþa kalmak",4
34,"bambul otu",6
34,"alçalmaya",7
34,"açkýyapýlmak",4
34,"aklama belgesi",2
34,"alýnlýk",7
34,"asalaðýn",1
34,"altýncý",4
34,"ayartan",3
34,"ansefal",4
34,"aþamalý",5
34,"açýk kapý politikasý",4
34,"betik",2
34,"belgeçerlemek",6
34,"aplike",3
34,"araþtýrma görevlisi",6
34,"aklý selim",3
34,"beðenme",5
34,"baþýna kakmak",6
34,"antisemit",3
34,"alýk alýk",1
34,"bahsý",7
34,"anlaþýlmasý",7
34,"adap",5
34,"ayýkulaðý",3
34,"aynabakar",5
34,"alaz alaz",5
34,"ayrýksý ay",3
34,"belgeler",4
34,"anons etmek",6
34,"ar damarý çatlamýþ",2
34,"ar damarý çatlamýþ",3
34,"aðzýna koymamak",2
34,"bandoculuk",5
34,"aðzýnýn tadýný bilmek",6
34,"baþýný duman almak",3
34,"belgegeçer",3
34,"beslek",1
34,"betimleme",2
34,"ayakbaðý",1
34,"acayip karþýlamak",3
34,"astarlanma",2
34,"absorbe",2
34,"atmaca",7
34,"aklen",6
34,"altýnoluk",7
34,"ayrý cinsten",5
34,"baygýnlýk",2
34,"beþeriyetçilik",6
34,"alnýný karýþlamak",2
34,"bahþiþler",7
34,"aldýrtma",4
34,"beraberlik",2
34,"asyalý",5
34,"baðlantýsýz",7
34,"anlaþýlmayan",2
34,"aðýz deðiþikliði",2
34,"abýru",1
34,"artezyen kuyusu",1
34,"bellenti",5
34,"arýç",3
34,"aynalý",1
34,"bacaðýn",7
34,"abidin",5
34,"aðzý dili kurumak",6
35,"afi",5
35,"aðzýnýn kaþýðý olmamak",3
35,"baðcýlýk",5
35,"açýortay",2
35,"becerili",1
35,"belgeçerlemek",2
35,"aradan",4
35,"amanýn",4
35,"abdestini vermek",5
35,"baðlamsal anlam",6
35,"aðaç parký",4
35,"beðenme",1
35,"beklenilenin",6
35,"akrostiþ",3
35,"asýl sayýlar",4
35,"arkabahçe",1
35,"amaçlanma",7
35,"beyhudelik",5
35,"bakýþlarýný ayýramamak",1
35,"baþa çýkmak",4
35,"balýkçýllar",1
35,"alakalandýrma",5
35,"ara sokak",4
35,"belgelendirmek",4
35,"asyalýlýk",4
35,"beta ýþýnlarý",7
35,"beta ýþýnlarý",4
35,"abazan kalmak",2
35,"adapte olmak",6
35,"astýrma",1
35,"balýk tutmak",4
35,"balýk tutmak",2
35,"ay örümceði",7
35,"beril",4
35,"ayarý bozuk",4
35,"batuga",6
35,"ampirik",2
35,"akla gelmedik",6
35,"abullabutluk",5
35,"asarýatika",2
35,"alçýlanmak",6
35,"barkan",7
35,"basari",6
35,"akýmtoplar",4
35,"barut kokusu gelmek",6
35,"asýda olmak",5
35,"baskýlýk",2
35,"acurlu",5
35,"beraberlik",7
35,"aç karnýna",1
35,"akliye",5
35,"amerika bademi",6
35,"abay",1
35,"babana rahmet",7
35,"aþðýlýk",7
35,"bankomat",4
35,"akranlýk",7
35,"barýndýrma",2
36,"baþucu noktasý",3
36,"anlaþmaya",4
36,"ayakaltýna almak",3
36,"aðzýbozuk",7
36,"beþ altý",7
36,"bandýrmak",1
36,"bedavadan ucuz",1
36,"bazýlarý",7
36,"argaçlamak",3
36,"afþýn",2
36,"belirtilmezlik",5
36,"batýrýlmak",7
36,"baþa çýkmak",7
36,"bastýðý yeri bilmemek",6
36,"antropoit",6
36,"ahýrlamak",2
36,"anlaþýlmamýþ",5
36,"ar damarý çatlamýþ",5
36,"ayak takýmý",5
36,"baþtýn",6
36,"aþýcýlýk",2
36,"arka çýkmak",1
36,"belirsizlik",5
36,"adileþme",1
36,"açýk iþletme",7
36,"beþ para etmez",2
36,"adývar",6
36,"bencillik",7
36,"aðartma",6
36,"aslan kesilmek",7
36,"aðzý pek",6
36,"barograf",7
36,"baðrýna basmak",7
36,"aldýrtma",6
36,"betondan",5
36,"berbat olmak",4
36,"ayaða düþmek",2
37,"arkegon",6
37,"afi",6
37,"amerikanvari",7
37,"betonlaþma",5
37,"amfibi harekat",3
37,"anlayýþa",7
37,"atkýlý",6
37,"baþýndan aþkýn olmak",3
37,"altlama",3
37,"bademli",5
37,"antropojen",1
37,"alman",5
37,"ayniyet",1
37,"akþaman",3
37,"baksý",1
37,"alaka çekmek",6
37,"adi defter",1
37,"addetmek",4
37,"alicenaplýk",7
37,"arayýþ",1
37,"ahir zaman",5
37,"ahir zaman",2
37,"bakteriyel",5
37,"ati",3
37,"bayram alayý",4
37,"abýþka",7
37,"bakýþlarýný ayýramamak",3
37,"açýk hece",1
37,"ala tavlý",6
37,"aslan gibi",5
37,"ayak teri",6
37,"bartýk",7
37,"alemdar",6
37,"bellembeç",7
37,"bagaj",3
37,"arzulama",1
37,"aferin almak",5
37,"atletik",2
37,"atletik",3
37,"ayrýnç",6
37,"benzetilmek",3
37,"ailecek",2
37,"alternatör",1
37,"asi",2
37,"arturu",3
37,"batuga",4
37,"aþkýn",6
37,"ampirik",2
37,"beslek",5
37,"benzi uçmak",1
37,"avukat",3
37,"baklava",6
37,"açýk mavi",1
37,"açýk mavi",5
37,"beþ para etmez",2
37,"aðrýtma",3
37,"aramakla bulunmaz",6
37,"asit borik",4
37,"alýmlý",6
37,"bakýþýmlý",2
37,"anamal birikimi",3
37,"atmaca",7
37,"adaptör",7
37,"beren",5
37,"ayaksýzlar",6
37,"alüminyum taþý",1
37,"alaçýk",2
37,"baðrýna basmak",3
37,"baþöðretmenlik",5
37,"balýkçý gemisi",2
37,"banar",1
37,"bakýr sülfat",1
37,"asma merdiven",1
37,"baðlatmak",3
37,"bahaneli",1
37,"bahtý açýk",1
37,"aldatýlmaz",1
38,"atlama beygiri",6
38,"aklama belgesi",6
38,"betik",2
38,"anadolulu",3
38,"akýl durdurmak",4
38,"baþvurma",3
38,"antiasit",3
38,"amanýn",6
38,"alamerikan",4
38,"alamerikan",4
38,"astarlý",5
38,"beyazlaþtýrmak",1
38,"baþsýzlýk",2
38,"akson",5
38,"adi defter",5
38,"bambaþka",6
38,"atlama tahtasý",7
38,"atlama tahtasý",5
38,"avare olmak",5
38,"bayýltýcý",5
38,"afiþ",1
38,"acyocu",6
38,"afiyetle",2
38,"bedduasýný almak",6
38,"aptallaþtýrma",1
38,"anýtsý",7
38,"apreli",1
38,"ahýrlamak",7
38,"aile hukuku",4
38,"avundurmak",4
38,"asudelik",7
38,"açýklayan",7
38,"aþýrý besi",1
38,"ailecek",6
38,"alternatör",5
38,"berber dükkaný",5
38,"benekleþmek",7
38,"balýk çorbasý",4
38,"alçýcý",1
38,"barkod",5
38,"badiye",2
38,"alýmlý",2
38,"baþýnýalýp gitmek",6
38,"baskýcýlýk",2
38,"berkin",5
38,"aðzýndan düþmemek",3
38,"ayýrmaç",3
38,"alüminyum taþý",2
38,"alaçýk",4
38,"baðrýna basmak",6
38,"baðrýna basmak",2
38,"beþeriyetçilik",6
38,"aðýrlanma",2
38,"anlayýþlý",1
38,"ahkam yürütmek",7
38,"alt yazýlama",6
38,"baðýtçý",5
38,"acembuselik",4
38,"aslan aðzý",7
38,"analýk",6
38,"aþk yapmak",2
38,"ad tamlamasý",7
38,"andantino",3
38,"abazan",2
38,"ayrýþýk",4
38,"aðaçlýklý",4
38,"alýþveriþ",6
38,"aðlaþmak",6
39,"betonlaþma",6
39,"aldanç",6
39,"avcý uçaðý",7
39,"alavandalý",4
39,"adý var",7
39,"aet",2
39,"anaforculuk",5
39,"aðdalanmýþ",2
39,"abdestan",4
39,"analitik kimya",3
39,"aðaç parký",6
39,"alan talan olmak",3
39,"alesta beklemek",1
39,"barok",4
39,"aklýnda olsun",4
39,"apenin daðlarý",7
39,"aile saadeti",6
39,"bayaðýlaþtýrma",2
39,"bangladeþ",6
39,"afiþ",2
39,"akbaþ",1
39,"asýlmak",1
39,"balkarca",3
39,"baþsýz",5
39,"alkýr",6
39,"aynabakar",6
39,"aðaçkesen",5
39,"az deðil",2
39,"beldeitayyibe",2
39,"anýrmasýnýsaðlamak",6
39,"açýklaþtýrmak",3
39,"benzetmek",7
39,"belgeler",2
39,"baklamsý",6
39,"arasý soðumak",1
39,"barbakan",4
39,"asalakbilim",7
39,"belgegeçer",1
39,"bakýcýlýk",7
39,"askeri inzibat",4
39,"belitlenebilirlik",7
39,"atom reaktörü",6
39,"aðrýkesen",4
39,"arþidüþes",1
39,"aðdacý",3
39,"bencillik",1
39,"beyni",7
39,"alakasýz",7
39,"baþýnýeðmek",6
39,"astarlý zarf",2
39,"acurlu",7
39,"bakýr sülfat",2
39,"afyonlamak",7
39,"apatit",4
39,"artezyen kuyusu",2
39,"anýz bozmak",7
40,"alçalmaya",2
40,"analý",6
40,"altun",4
40,"alyans",6
40,"betik",5
40,"bahis",6
40,"alavandalý",7
40,"aet",5
40,"astarlý",3
40,"avan",1
40,"aðýr canlý",4
40,"baðýldak",2
40,"aklýnla bin yaþa",3
40,"belgilemek",6
40,"adýný taþýmak",1
40,"aygýn baygýn",5
40,"benliðinden çýkmak",6
40,"baþmisafir",3
40,"akgünlük",1
40,"adi defter",3
40,"arkabahçe",4
40,"baþyargýcý",2
40,"balast",4
40,"baðýtlý",1
40,"bellek yitimi",4
40,"azot",4
40,"baðlayýcý ünlü",3
40,"antropoit",1
40,"anýtsý",6
40,"ayrýksý ay",3
40,"aktarmacý",4
40,"asudelik",7
40,"abla",7
40,"ayak takýmý",2
40,"aferin almak",6
40,"barcý",2
40,"ant verdirmek",1
40,"bendeniz",7
40,"aþkýn",1
40,"adý verilmek",6
40,"beþ para etmez",7
40,"beþ para etmez",4
40,"arþidüþes",7
40,"ahid",3
40,"ayrýklýk",3
40,"arkeoloji",7
40,"ay evi",5
40,"bakýþýmlý",4
40,"baþýnýalýp gitmek",6
40,"baskýcýlýk",7
40,"ayýrmaç",4
40,"baþýnýeðmek",1
40,"acýya",5
40,"apteriks",4
40,"aslýk",2
40,"aslýk",5
40,"aybaþý olmak",3
40,"apatit",3
40,"ayrýþýk",7
41,"bas bariton",2
41,"baþucu noktasý",7
41,"aðzýnýn kaþýðý olmamak",6
41,"alçalmaya",1
41,"bakýþý",5
41,"anlaþmaya",2
41,"akbala",5
41,"arter",3
41,"açýortay",3
41,"açýortay",4
41,"avcý uçaðý",6
